serial,day,month,year,Date,season,time,bin_depth_min,bin_depth_max,n,depth_mean,depth_sd,depth_cv,temp_mean,temp_sd,temp_cv,cond_mean,cond_sd,cond_cv,ph_mean,ph_sd,ph_cv,turb_mean,turb_sd,turb_cv,chloro_mean,chloro_sd,chloro_cv,do_percent_mean,do_percent_sd,do_percent_cv,do_ppm_mean,do_ppm_sd,do_ppm_cv,lat,long
121,18,6,2019,6/18/2019,Spring,1036,8.5,9.5,34,8.973764706,0.26029541,0.029006266,18.14342059,0.024330375,0.001341003,0.222236794,0.000275887,0.001241409,NA,NA,NA,39.50766765,2.001585529,0.050663217,0.9418,0.045469477,0.048279334,86.31241176,1.213014905,0.014053771,8.141223529,0.110636621,0.01358968,41.69084,-82.76515167
121,18,6,2019,6/18/2019,Spring,1036,9.5,10.5,249,9.965534137,0.090807532,0.009112159,18.08772329,0.013465785,0.000744471,0.222234116,8.27E-05,0.0003722,NA,NA,NA,33.60060924,1.507977193,0.04487946,0.856098795,0.031619801,0.036934757,83.99422892,0.720735366,0.008580772,7.931631325,0.066336944,0.008363594,41.69084,-82.76515167
121,18,6,2019,6/18/2019,Spring,1037,-0.5,0.5,8,0.232375,0.166147901,0.714999036,19.4028,0.010416196,0.00053684,0.240667125,0.000104501,0.000434213,NA,NA,NA,52.2245625,0.084079417,0.001609959,1.7975625,0.025231779,0.014036663,99.961,0.258819297,0.002589203,9.19075,0.022404017,0.00243767,41.69084,-82.76515167
521,17,9,2019,9/17/2019,Autumn,1037,-0.5,0.5,8,0.128625,0.113195075,0.880039456,22.097475,0.003219028,0.000145674,0.224539875,5.88E-05,0.000261852,NA,NA,NA,21.541825,15.67388192,0.727602323,4.61265,0.361703817,0.078415622,95.79425,0.269210353,0.002810298,8.3545125,0.023077351,0.002762262,41.68735,-82.756875
516,16,9,2019,9/16/2019,Autumn,1038,1.5,2.5,75,1.9456,0.118923096,0.061124124,21.96222267,0.002840041,0.000129315,0.22455176,3.95E-05,0.000175831,NA,NA,NA,33.08087467,0.168867059,0.005104673,7.193085333,0.427189242,0.059388874,91.00788,0.177953149,0.00195536,7.957762667,0.015578119,0.0019576,41.66043,-82.85586667
516,16,9,2019,9/16/2019,Autumn,1038,2.5,3.5,16,2.9830625,0.305314367,0.102349303,21.96663125,0.003723389,0.000169502,0.224562688,5.06E-05,0.000225427,NA,NA,NA,32.9120625,0.223908028,0.006803221,7.10770625,0.392818139,0.055266513,91.1020625,0.235865066,0.00258902,7.9653125,0.021073866,0.002645705,41.66043,-82.85586667
516,16,9,2019,9/16/2019,Autumn,1038,3.5,4.5,15,4.026466667,0.309161508,0.076782334,21.96625333,0.002784105,0.000126745,0.2245716,4.35E-05,0.000193571,NA,NA,NA,33.05925333,0.228401629,0.006908856,7.34252,0.283947448,0.038671661,91.05653333,0.150764654,0.001655726,7.9614,0.013439547,0.001688088,41.66043,-82.85586667
516,16,9,2019,9/16/2019,Autumn,1038,4.5,5.5,14,4.997357143,0.281638231,0.056357435,21.9642,0.00236968,0.000107888,0.224569071,4.97E-05,0.000221188,NA,NA,NA,32.85142857,0.155633383,0.004737492,7.312564286,0.49113251,0.06716283,91.082,0.070600719,0.000775134,7.963921429,0.006353942,0.000797841,41.66043,-82.85586667
516,16,9,2019,9/16/2019,Autumn,1038,5.5,6.5,16,6.016375,0.306192069,0.050893116,21.96336875,0.001641024,7.47E-05,0.224573813,3.71E-05,0.000165291,NA,NA,NA,32.9096375,0.062057617,0.001885697,7.52268125,0.315948471,0.041999449,91.050375,0.209116196,0.002296709,7.9613,0.01806802,0.002269481,41.66043,-82.85586667
516,16,9,2019,9/16/2019,Autumn,1038,6.5,7.5,14,7.011357143,0.284812383,0.040621577,21.96339286,0.001172416,5.34E-05,0.224564857,3.61E-05,0.000160594,NA,NA,NA,32.87617143,0.138362714,0.004208602,7.488871429,0.322539241,0.043069139,90.89592857,0.202376064,0.002226459,7.947792857,0.017618105,0.002216729,41.66043,-82.85586667
516,16,9,2019,9/16/2019,Autumn,1038,7.5,8.5,15,7.982733333,0.296024002,0.037083038,21.96336,0.001045945,4.76E-05,0.224567667,3.64E-05,0.000162159,NA,NA,NA,32.84717333,0.214212126,0.006521478,7.52002,0.161714405,0.021504518,91.01106667,0.15228332,0.00167324,7.957873333,0.013319935,0.001673806,41.66043,-82.85586667
516,16,9,2019,9/16/2019,Autumn,1038,8.5,9.5,151,9.426423841,0.175821214,0.018651953,21.96493179,0.001322642,6.02E-05,0.224576907,4.96E-05,0.000220802,NA,NA,NA,32.92329139,0.309800673,0.009409772,7.644082781,0.405783437,0.053084647,90.99207285,0.217562132,0.002391001,7.955963576,0.019024845,0.002391269,41.66043,-82.85586667
516,16,9,2019,9/16/2019,Autumn,1038,9.5,10.5,175,9.538845714,0.026017549,0.002727536,21.96497657,0.000636053,2.90E-05,0.224581714,4.22E-05,0.000187737,NA,NA,NA,33.04285829,0.270124097,0.008174962,7.806659429,0.479885037,0.06147124,91.00968,0.215364488,0.002366391,7.957496,0.018835825,0.002367054,41.66043,-82.85586667
516,16,9,2019,9/16/2019,Autumn,1040,-0.5,0.5,4,0.31125,0.169177175,0.543541126,21.971175,0.00015,6.83E-06,0.224607,0,0,NA,NA,NA,32.72055,0.012899225,0.000394224,7.3812,0.474905001,0.064339809,91.3895,0.043699733,0.00047817,7.98975,0.003823175,0.00047851,41.66043,-82.85586667
516,16,9,2019,9/16/2019,Autumn,1040,0.5,1.5,7,1.019,0.285460447,0.280137828,21.971,0.000173205,7.88E-06,0.224556429,2.23E-05,9.93E-05,NA,NA,NA,32.88571429,0.099090774,0.003013186,7.478557143,0.229346622,0.030667229,91.394,0.115367529,0.00126231,7.990142857,0.010084122,0.00126207,41.66043,-82.85586667
129,16,6,2019,6/16/2019,Spring,1100,0.5,1.5,136,1.295977941,0.159523247,0.12309102,17.72161324,0.002004211,0.000113094,0.234796132,0.00011867,0.000505417,NA,NA,NA,65.61580294,0.208565054,0.00317858,1.376278676,0.030994041,0.022520178,92.42378676,0.124487477,0.00134692,8.793141912,0.011979529,0.001362372,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,1.5,2.5,33,2.017939394,0.265074275,0.131358888,17.7243,0.002412468,0.000136111,0.234935697,0.000137231,0.00058412,NA,NA,NA,65.29277879,0.253708989,0.003885713,1.381827273,0.029810655,0.021573359,92.46057576,0.072522423,0.00078436,8.796163636,0.007021877,0.000798289,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,2.5,3.5,35,2.999714286,0.290285212,0.096770954,17.72413714,0.002568827,0.000144934,0.234950914,0.000148527,0.000632161,NA,NA,NA,65.41116571,0.263336229,0.004025861,1.353937143,0.01614925,0.011927622,92.2738,0.148093333,0.001604934,8.778414286,0.014259716,0.001624407,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,3.5,4.5,33,3.988121212,0.300630562,0.075381501,17.72276667,0.001394782,7.87E-05,0.234926697,0.000132241,0.000562905,NA,NA,NA,65.36557879,0.347192756,0.005311553,1.373336364,0.030191439,0.021984009,92.24181818,0.092911737,0.001007263,8.775633333,0.008913181,0.001015674,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,4.5,5.5,30,4.972133333,0.27705206,0.055720963,17.72242,0.000574396,3.24E-05,0.2349307,0.000109404,0.000465688,NA,NA,NA,65.47496333,0.197282704,0.003013101,1.394693333,0.050920336,0.036510059,92.4362,0.208061894,0.00225087,8.794186667,0.019766285,0.002247654,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,5.5,6.5,33,5.950727273,0.320222703,0.053812364,17.72278788,0.00178986,0.000100992,0.234937212,7.09E-05,0.000301962,NA,NA,NA,65.46789091,0.122652837,0.001873481,1.36579697,0.02880978,0.02109375,92.16133333,0.344494436,0.00373795,8.767966667,0.032539991,0.003711236,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,6.5,7.5,34,6.985558824,0.33283076,0.047645545,17.72186176,0.001284173,7.25E-05,0.234936235,5.08E-05,0.000216256,NA,NA,NA,65.66814118,0.258495092,0.003936385,1.351585294,0.023027482,0.017037387,92.23476471,0.281008687,0.003046668,8.775120588,0.026560415,0.003026786,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,7.5,8.5,31,7.987516129,0.311025709,0.038938977,17.72228065,0.001012725,5.71E-05,0.234975742,0.000100754,0.000428785,NA,NA,NA,65.82278387,0.176990881,0.0026889,1.362935484,0.0196668,0.014429737,92.36332258,0.147785743,0.001600048,8.787274194,0.013937311,0.001586079,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,8.5,9.5,35,8.998942857,0.346673939,0.038523852,17.71996,0.004415561,0.000249186,0.234921886,6.34E-05,0.000269791,NA,NA,NA,65.93328571,0.179150302,0.002717145,1.333485714,0.032432229,0.024321392,92.25448571,0.243663023,0.002641205,8.777331429,0.022566982,0.002571053,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,9.5,10.5,33,10.02190909,0.330628886,0.032990609,17.7047697,0.023404146,0.001321912,0.234707818,0.000257339,0.001096421,NA,NA,NA,65.80533636,0.262794672,0.003993516,1.316245455,0.042425398,0.032232133,92.18972727,0.501257311,0.005437236,8.773909091,0.044538252,0.005076215,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,10.5,11.5,37,11.04835135,0.320530395,0.029011604,17.55285405,0.1359696,0.007746296,0.231597108,0.002472569,0.010676167,NA,NA,NA,62.72245405,5.958054785,0.094990779,1.212016216,0.136766995,0.112842545,89.29632432,3.350866787,0.037525249,8.524610811,0.299479733,0.035131191,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1101,11.5,12.5,267,12.36486517,0.155102381,0.012543799,17.33112959,0.006059106,0.000349608,0.227805663,4.56E-05,0.000200216,NA,NA,NA,26.22489101,3.773482764,0.143889359,1.072000375,0.038253001,0.035683757,84.0892397,0.618800454,0.007358854,8.065197378,0.058490377,0.007252194,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1102,12.5,13.5,21,12.6152381,0.076444035,0.006059659,17.32855238,0.002159541,0.000124623,0.22786119,4.75E-05,0.000208373,NA,NA,NA,24.97217619,0.545335937,0.021837742,1.080385714,0.026318934,0.024360683,83.59114286,0.347258158,0.004154246,8.017842857,0.033111109,0.004129678,41.45728333,-82.56953167
129,16,6,2019,6/16/2019,Spring,1103,-0.5,0.5,10,0.2119,0.125927184,0.594276468,17.72675,0.000380789,2.15E-05,0.2350763,4.39E-05,0.000186604,NA,NA,NA,50.79301,15.014481,0.295601324,1.45198,0.024259239,0.016707695,92.1808,0.153475152,0.001664936,8.76908,0.014553029,0.001659585,41.45728333,-82.56953167
135,19,6,2019,6/19/2019,Spring,1113,1.5,2.5,30,2.015433333,0.274793174,0.136344462,18.18847,0.558256569,0.030692882,0.2326619,0.002523841,0.010847676,NA,NA,NA,87.68256667,0.041799153,0.00047671,0.899253333,0.016252761,0.018073617,98.46986667,0.365968411,0.003716552,9.279836667,0.076706298,0.00826591,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,2.5,3.5,37,2.985756757,0.305736397,0.102398294,17.58304865,0.972037088,0.055282625,0.228985054,0.004656429,0.02033508,NA,NA,NA,87.47156486,0.238491372,0.002726502,0.927845946,0.055127492,0.059414488,97.60821622,0.965320877,0.00988975,9.314705405,0.101979401,0.010948215,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,3.5,4.5,33,4.00630303,0.275335078,0.068725475,16.63160606,0.300280083,0.018054786,0.224031788,0.001311035,0.005852003,NA,NA,NA,86.28219091,0.477804481,0.005537695,1.099018182,0.051520066,0.046878265,96.24863636,1.633080961,0.016967315,9.366990909,0.136652974,0.01458878,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,4.5,5.5,33,4.963,0.267058982,0.05380999,16.36636364,0.134517577,0.008219149,0.222552364,0.000722509,0.003246468,NA,NA,NA,85.80328788,0.159515536,0.001859084,1.134012121,0.031172732,0.027488888,95.18754545,1.975562738,0.020754425,9.315336364,0.168615101,0.018100807,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,5.5,6.5,35,5.947657143,0.284111923,0.047768712,16.24484,0.087386647,0.005379348,0.221934114,0.000425682,0.001918056,NA,NA,NA,85.59588857,0.163843894,0.001914156,1.1126,0.038462449,0.034569881,93.50748571,0.999189271,0.010685661,9.174757143,0.08563808,0.009334098,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,6.5,7.5,35,6.972028571,0.299613426,0.042973637,16.16055143,0.070221433,0.004345237,0.221537143,0.000243905,0.001100966,NA,NA,NA,85.53816286,0.193822141,0.002265914,1.117411429,0.06236718,0.055813981,93.29868571,0.264043754,0.002830091,9.170745714,0.037155788,0.004051556,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,7.5,8.5,35,7.986571429,0.306234463,0.03834367,16.05893714,0.072078189,0.004488354,0.221179,0.000189439,0.000856498,NA,NA,NA,85.05216286,0.215838107,0.002537714,1.233708571,0.085488487,0.069293907,93.00814286,0.801184019,0.008614128,9.161945714,0.090271572,0.009852882,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,8.5,9.5,37,9.000027027,0.305813259,0.033979149,15.96881892,0.081647916,0.005112959,0.220886649,0.000353944,0.001602379,NA,NA,NA,84.87976757,0.112685339,0.001327588,1.326681081,0.063661448,0.047985494,93.13010811,0.798996203,0.008579354,9.191335135,0.069835152,0.007597933,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,9.5,10.5,36,10.028,0.292711072,0.029189377,15.87441389,0.064541128,0.004065733,0.220352806,0.000363328,0.001648848,NA,NA,NA,85.05344722,0.271545414,0.003192644,1.298222222,0.049920543,0.038453003,92.02355556,1.463168352,0.015899933,9.100230556,0.132828542,0.014596173,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,10.5,11.5,34,11.02761765,0.280674298,0.025451943,15.80318529,0.055428371,0.003507418,0.219911088,0.000259138,0.001178374,NA,NA,NA,85.28183824,0.33848935,0.003969067,1.226264706,0.043076858,0.035128515,91.06576471,1.454595082,0.015973018,9.019211765,0.134189596,0.014878196,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,11.5,12.5,35,11.99268571,0.271906966,0.022672733,15.73958571,0.060024109,0.003813576,0.219639086,0.000130897,0.000595963,NA,NA,NA,85.08668571,0.250170583,0.002940185,1.104845714,0.036473482,0.033012286,89.29451429,0.418902514,0.004691246,8.855897143,0.034863764,0.003936785,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1113,12.5,13.5,37,12.9962973,0.296584152,0.022820665,15.64345946,0.085078511,0.0054386,0.219345324,0.000219264,0.00099963,NA,NA,NA,84.71707838,0.351600498,0.004150291,1.028118919,0.05088631,0.049494576,89.3182973,0.47491168,0.00531707,8.876427027,0.039991636,0.004505375,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1114,13.5,14.5,272,14.05986029,0.110672061,0.007871491,15.4811261,0.038238217,0.002469989,0.218867702,0.000129813,0.000593113,NA,NA,NA,84.02440147,0.192105274,0.002286303,0.958121691,0.046311613,0.048335836,87.84236765,0.548116154,0.00623977,8.760105515,0.054940533,0.006271675,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1116,-0.5,0.5,7,0.310857143,0.156532668,0.503551782,18.63728571,0.009797692,0.000525704,0.234515286,0.000106947,0.000456032,NA,NA,NA,87.65738571,0.044773334,0.000510777,0.891871429,0.005074352,0.005689555,98.61871429,0.15887806,0.001611034,9.208542857,0.015768519,0.001712379,41.57242667,-82.47116667
135,19,6,2019,6/19/2019,Spring,1116,0.5,1.5,17,0.973882353,0.288034695,0.29575923,18.47668824,0.101118432,0.005472757,0.233828588,0.000605426,0.002589185,NA,NA,NA,87.69604118,0.046909168,0.000534906,0.888429412,0.012734685,0.01433393,98.56788235,0.488650167,0.004957499,9.233941176,0.048607048,0.005263955,41.57242667,-82.47116667
117,17,6,2019,6/17/2019,Spring,1128,3.5,4.5,33,4.054727273,0.328246979,0.080954145,18.23552727,0.129071088,0.007078001,0.228941576,0.000387342,0.001691883,NA,NA,NA,41.55518485,0.253415115,0.006098279,1.341051515,0.0372389,0.027768434,91.43709091,0.467381293,0.005111507,8.608172727,0.023048783,0.002677547,41.777355,-82.85865
117,17,6,2019,6/17/2019,Spring,1128,4.5,5.5,32,5.04328125,0.318502265,0.063153778,18.05992813,0.232284013,0.012861846,0.227783906,0.002272725,0.009977548,NA,NA,NA,41.9842375,0.998046652,0.023771937,1.312509375,0.084305483,0.06423229,90.8040625,0.974877095,0.010736052,8.579178125,0.053406752,0.006225159,41.777355,-82.85865
117,17,6,2019,6/17/2019,Spring,1128,5.5,6.5,34,6.025235294,0.326286643,0.054153345,17.70958529,0.180921421,0.010216017,0.222614794,0.002938969,0.013202037,NA,NA,NA,45.03942647,1.522136538,0.033795647,1.222661765,0.056214152,0.045976863,89.23476471,0.82254476,0.009217761,8.492023529,0.048677666,0.005732163,41.777355,-82.85865
117,17,6,2019,6/17/2019,Spring,1128,6.5,7.5,34,7.061470588,0.308183656,0.043642985,17.55199118,0.042708926,0.002433281,0.217272353,0.002093629,0.009635965,NA,NA,NA,37.77995882,4.216441512,0.111605244,1.134867647,0.034572092,0.030463545,88.69176471,0.478792551,0.005398388,8.468126471,0.038708016,0.004571025,41.777355,-82.85865
117,17,6,2019,6/17/2019,Spring,1128,7.5,8.5,33,8.081272727,0.275173499,0.034050763,17.51322424,0.017936939,0.001024194,0.214592394,0.000742229,0.003458785,NA,NA,NA,31.23593333,1.300732047,0.04164217,1.098227273,0.03121253,0.02842083,88.21106061,0.384390503,0.004357623,8.429075758,0.034577748,0.004102199,41.777355,-82.85865
117,17,6,2019,6/17/2019,Spring,1128,8.5,9.5,34,9.063882353,0.258861115,0.028559629,17.50086765,0.003185737,0.000182033,0.214142853,0.000185141,0.00086457,NA,NA,NA,26.21347647,2.347034163,0.089535402,1.084511765,0.042364055,0.03906279,87.8315,0.601358979,0.006846735,8.394964706,0.05707241,0.00679841,41.777355,-82.85865
117,17,6,2019,6/17/2019,Spring,1128,9.5,10.5,441,10.19734467,0.110604471,0.010846399,17.50100907,0.001719926,9.83E-05,0.214517884,0.000104942,0.000489201,NA,NA,NA,21.0963576,0.778937566,0.036922846,1.054541043,0.028557724,0.027080714,87.11203628,0.192367543,0.002208277,8.326169388,0.018397442,0.002209593,41.777355,-82.85865
117,17,6,2019,6/17/2019,Spring,1130,1.5,2.5,17,1.947176471,0.280497156,0.144053279,18.35864118,0.01265914,0.000689547,0.228769529,0.000231325,0.001011172,NA,NA,NA,42.15742353,0.263127546,0.006241547,1.389070588,0.013202593,0.009504623,92.13170588,0.112282437,0.001218717,8.651864706,0.00893413,0.001032625,41.777355,-82.85865
117,17,6,2019,6/17/2019,Spring,1130,2.5,3.5,16,2.9371875,0.282288793,0.096108537,18.30656875,0.022486313,0.001228319,0.229197688,5.48E-05,0.000239068,NA,NA,NA,41.54836875,0.189043595,0.004549964,1.38718125,0.035569916,0.025641867,91.7013125,0.110094335,0.001200575,8.6205875,0.011011623,0.001277363,41.777355,-82.85865
117,17,6,2019,6/17/2019,Spring,1131,-0.5,0.5,5,0.2492,0.160373626,0.643553877,18.4283,0.00595441,0.000323112,0.227922,7.23E-05,0.000317038,NA,NA,NA,41.48228,1.667327576,0.04019373,1.32072,0.014049982,0.010638123,92.4186,0.066266885,0.00071703,8.6665,0.007037045,0.000811982,41.777355,-82.85865
117,17,6,2019,6/17/2019,Spring,1131,0.5,1.5,17,0.938470588,0.275199273,0.293242299,18.40043529,0.012116515,0.000658491,0.228052647,0.000170731,0.000748648,NA,NA,NA,42.66677647,0.096958732,0.002272464,1.373558824,0.031254361,0.022754294,92.36147059,0.239973206,0.002598196,8.666082353,0.020559008,0.002372353,41.777355,-82.85865
522,17,9,2019,9/17/2019,Autumn,1133,0.5,1.5,19,1.114526316,0.253272881,0.227247107,21.86958947,0.002045563,9.35E-05,0.220693684,4.06E-05,0.000183995,NA,NA,NA,39.72254737,0.472585105,0.01189715,8.765815789,0.473686337,0.054037907,101.6461579,0.158051772,0.001554921,8.903963158,0.013555901,0.001522457,41.78470833,-82.75117333
522,17,9,2019,9/17/2019,Autumn,1133,1.5,2.5,25,1.98776,0.274187326,0.137937843,21.870852,0.003382568,0.000154661,0.22071008,4.28E-05,0.000193998,NA,NA,NA,39.89872,0.66746685,0.016729029,8.435264,0.909747424,0.107850498,101.30784,0.228568677,0.00225618,8.874104,0.020266731,0.002283806,41.78470833,-82.75117333
522,17,9,2019,9/17/2019,Autumn,1133,2.5,3.5,28,3.047107143,0.305222729,0.100168033,21.86989643,0.002755396,0.00012599,0.220717786,4.99E-05,0.000226058,NA,NA,NA,39.87716429,0.374083746,0.009380901,7.900082143,0.490897803,0.062138316,101.5136786,0.240880338,0.002372886,8.892285714,0.020902502,0.002350633,41.78470833,-82.75117333
522,17,9,2019,9/17/2019,Autumn,1133,3.5,4.5,24,4.032666667,0.305305644,0.075708128,21.86911667,0.001460395,6.68E-05,0.2207425,5.71E-05,0.000258508,NA,NA,NA,39.839375,0.946630847,0.023761187,7.446541667,0.231151102,0.031041403,101.1856667,0.210169221,0.002077065,8.863691667,0.018527416,0.00209026,41.78470833,-82.75117333
522,17,9,2019,9/17/2019,Autumn,1133,4.5,5.5,26,4.932923077,0.287561183,0.058294277,21.86926923,0.001419794,6.49E-05,0.220728038,5.34E-05,0.000241774,NA,NA,NA,39.80405,0.86703022,0.021782462,7.359261538,0.26948761,0.036618839,101.2273462,0.290225835,0.002867069,8.867303846,0.02554999,0.002881371,41.78470833,-82.75117333
522,17,9,2019,9/17/2019,Autumn,1133,5.5,6.5,27,6.025666667,0.268350804,0.044534625,21.86800741,0.002130353,9.74E-05,0.220711815,5.61E-05,0.000254321,NA,NA,NA,39.98312593,0.610321007,0.015264465,7.715425926,0.320595246,0.041552501,101.3835556,0.14216197,0.001402219,8.881222222,0.01243235,0.001399847,41.78470833,-82.75117333
522,17,9,2019,9/17/2019,Autumn,1133,6.5,7.5,24,7.031625,0.280374875,0.039873411,21.869225,0.001110131,5.08E-05,0.22074975,3.01E-05,0.000136505,NA,NA,NA,40.2397375,0.229893113,0.005713087,8.385579167,0.360962715,0.043045651,101.2830833,0.169137946,0.001669953,8.8722125,0.014892347,0.001678538,41.78470833,-82.75117333
522,17,9,2019,9/17/2019,Autumn,1133,7.5,8.5,25,8.02468,0.297823454,0.037113437,21.867716,0.000720347,3.29E-05,0.22075752,4.83E-05,0.000218634,NA,NA,NA,39.924472,0.552354054,0.013834975,8.073088,0.141396312,0.017514526,101.04352,0.15043662,0.00148883,8.851464,0.013101014,0.001480096,41.78470833,-82.75117333
522,17,9,2019,9/17/2019,Autumn,1133,8.5,9.5,271,9.045273063,0.109308734,0.012084625,21.86721771,0.001351179,6.18E-05,0.220753399,5.06E-05,0.000229115,NA,NA,NA,39.46957528,1.365144082,0.03458725,8.506837638,0.573355309,0.067399348,101.0585904,0.248203124,0.002456032,8.852876384,0.02167165,0.002447978,41.78470833,-82.75117333
122,18,6,2019,6/18/2019,Spring,1135,2.5,3.5,24,3.018208333,0.270179003,0.089516353,19.04195833,0.410441489,0.021554584,0.216712417,0.001071478,0.004944237,NA,NA,NA,55.71334583,0.601918814,0.010803853,1.502533333,0.039696913,0.026419988,99.63075,1.256765872,0.012614237,9.228345833,0.141717702,0.015356783,41.792817,-82.743783
122,18,6,2019,6/18/2019,Spring,1135,3.5,4.5,32,3.95775,0.282197712,0.071302561,18.444325,0.224580561,0.012176133,0.214665031,0.000853172,0.003974433,NA,NA,NA,56.60749688,0.758702443,0.013402862,1.467628125,0.085757043,0.058432407,97.55328125,4.062724394,0.04164621,9.1445875,0.357207367,0.039062163,41.792817,-82.743783
122,18,6,2019,6/18/2019,Spring,1135,4.5,5.5,31,4.963967742,0.264057883,0.053194923,18.18831613,0.073543217,0.004043432,0.212992323,0.000635114,0.002981864,NA,NA,NA,54.2559,1.108327904,0.020427786,1.342083871,0.145057977,0.108084137,93.12041935,2.26067034,0.024276849,8.775354839,0.200379493,0.022834346,41.792817,-82.743783
122,18,6,2019,6/18/2019,Spring,1135,5.5,6.5,32,5.96303125,0.274576211,0.046046415,18.08038438,0.057569683,0.003184096,0.211729656,0.000501835,0.00237017,NA,NA,NA,52.46016563,0.410240546,0.007820039,1.168484375,0.209429893,0.179232087,91.01859375,0.781353204,0.008584545,8.59648125,0.063890448,0.007432163,41.792817,-82.743783
122,18,6,2019,6/18/2019,Spring,1135,6.5,7.5,32,6.98721875,0.26880581,0.038471074,17.96505938,0.075187524,0.004185209,0.210892906,0.000123309,0.000584697,NA,NA,NA,49.9661625,1.640825904,0.032838742,0.975303125,0.125325343,0.128498863,89.68471875,0.879096796,0.00980208,8.49054375,0.070682278,0.008324824,41.792817,-82.743783
122,18,6,2019,6/18/2019,Spring,1135,7.5,8.5,32,8.00428125,0.269721629,0.03369717,17.775375,0.139533247,0.007849806,0.2110445,0.000115388,0.000546749,NA,NA,NA,43.38805313,5.835939553,0.134505679,0.867090625,0.06517714,0.075167622,87.22209375,2.075862516,0.023799733,8.289259375,0.174738104,0.021080062,41.792817,-82.743783
122,18,6,2019,6/18/2019,Spring,1135,8.5,9.5,269,9.340427509,0.161336117,0.017272884,17.50769294,0.024655478,0.001408265,0.210973219,5.41E-05,0.000256345,NA,NA,NA,11.20354796,5.162417377,0.460784155,0.831579926,0.022036841,0.026499967,82.14515242,1.03158307,0.012558052,7.850404461,0.095173412,0.012123377,41.792817,-82.743783
522,17,9,2019,9/17/2019,Autumn,1135,-0.5,0.5,8,0.14575,0.15706209,1.077612965,21.8711,0.001782454,8.15E-05,0.220710375,3.78E-05,0.000171316,NA,NA,NA,31.1425625,10.24363943,0.328927314,7.6304875,1.222016736,0.160149235,101.709875,0.116831304,0.001148672,8.90925,0.01023286,0.001148566,41.78470833,-82.75117333
536,18,9,2019,9/18/2019,Autumn,1135,0.5,1.5,133,1.28318797,0.272621342,0.21245628,21.26904436,0.004008786,0.00018848,0.242978173,0.000151369,0.000622972,NA,NA,NA,57.41230451,2.773313781,0.048305216,4.046761654,14.22082648,3.514125045,91.687,2.123480954,0.023160109,8.124965414,0.187919529,0.023128656,41.67077833,-82.46453333
536,18,9,2019,9/18/2019,Autumn,1135,1.5,2.5,212,1.683415094,0.18811912,0.111748505,21.27007264,0.003477266,0.000163482,0.242973722,0.000182196,0.000749859,NA,NA,NA,57.91138255,0.928087745,0.016025999,2.275689151,0.096663796,0.042476714,92.21804245,0.244284472,0.002648988,8.171870283,0.021585259,0.00264141,41.67077833,-82.46453333
536,18,9,2019,9/18/2019,Autumn,1136,2.5,3.5,20,2.95355,0.264641858,0.089601279,21.260915,0.001088347,5.12E-05,0.24292595,3.57E-05,0.00014689,NA,NA,NA,59.130825,0.340229767,0.005753848,2.37275,0.060578505,0.025530926,92.182,0.216049945,0.002343732,8.17014,0.019047431,0.002331347,41.67077833,-82.46453333
536,18,9,2019,9/18/2019,Autumn,1136,3.5,4.5,21,4.033,0.288074122,0.071429239,21.25887619,0.001245755,5.86E-05,0.242889286,3.99E-05,0.000164236,NA,NA,NA,59.68787143,0.584798955,0.009797618,2.323085714,0.024967104,0.010747388,92.09752381,0.181925155,0.001975353,8.162961905,0.016058159,0.001967198,41.67077833,-82.46453333
